path_to_zip,workunitid,sizeZipfile,n_inputs,enzymes,fastaFiles,nThreads,FixedModification,VariableModifications,Rmd
/srv/www/htdocs/p22646/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-29/workunit_250112/1739394.zip,250112,2.7G,8,Trypsin/P,p3646_db1_BacSub168_20200831.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22818/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-12/workunit_250587/1743984.zip,250587,555M,4,Trypsin/P,fgcz_7955_danio_rerio_20201007.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22818/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-12/workunit_250589/1743991.zip,250589,252M,4,Trypsin/P,fgcz_7955_danio_rerio_20201007.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p22832/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-15/workunit_251156/1744790.zip,251156,644M,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22564/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-27/workunit_251415/1746840.zip,,6,,,,,,,
/srv/www/htdocs/p22564/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-02/workunit_252345/1747782.zip,252345,298M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22512/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-30/workunit_254777/1761392.zip,254777,4.4G,10,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22990/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-19/workunit_251218/1745903.zip,251218,1.3G,16,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p22990/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-19/workunit_251224/1745916.zip,251224,711M,16,Trypsin/P,fgcz_644223_pichia_20200925.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23010/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-02/workunit_252369/1747798.zip,252369,2.9G,10,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23010/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-02/workunit_252375/1747826.zip,252375,2.9G,10,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-27/workunit_251394/1746660.zip,251394,2.1G,48,Trypsin/P,fgcz_644223_pichia_20200925.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-27/workunit_251408/1746784.zip,251408,2.0G,44,Trypsin/P,fgcz_644223_pichia_20200925.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-02/workunit_252252/1747741.zip,,6,,,,,,,
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-02/workunit_252253/1747744.zip,252253,184M,4,Trypsin/P,fgcz_644223_pichia_20200925.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-03/workunit_253912/1748485.zip,253912,2.2G,48,Trypsin/P,fgcz_644223_pichia_20200925.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-03/workunit_253914/1748491.zip,253914,2.7G,59,Trypsin/P,fgcz_644223_pichia_20200925.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-03/workunit_253913/1748488.zip,253913,364M,8,Trypsin/P,fgcz_644223_pichia_20200925.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-08/workunit_254037/1750594.zip,254037,375M,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-10/workunit_254069/1750811.zip,254069,2.3G,48,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-10/workunit_254071/1750818.zip,254071,336M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-10/workunit_254096/1751135.zip,,6,,,,,,,
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-10/workunit_254105/1751163.zip,,6,,,,,,,
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-13/workunit_254411/1752102.zip,,6,,,,,,,
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-13/workunit_254421/1752145.zip,254421,3.0G,59,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23076/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-26/workunit_254732/1761131.zip,254732,895M,20,Trypsin/P,fgcz_644223_pichia_20200925.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23082/bfabric/Proteomics/MaxQuant/2020/2020-10/2020-10-29/workunit_251438/1747026.zip,251438,1013M,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23082/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-02/workunit_252287/1747775.zip,252287,1.3G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23082/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-04/workunit_253936/1748870.zip,253936,1.3G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23142/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-23/workunit_254595/1754775.zip,254595,8.8G,18,Trypsin/P,fgcz_9796_horse_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23142/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-25/workunit_254695/1759253.zip,254695,5.8G,14,Trypsin/P,fgcz_9796_horse_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23142/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-25/workunit_254696/1759256.zip,254696,3.0G,4,Trypsin/P,fgcz_9796_horse_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23148/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-18/workunit_254503/1753169.zip,254503,16G,72,Trypsin/P,fgcz_9940_cnl_sheep_20190805.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23148/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-10/workunit_259402/1811876.zip,259402,1.1G,2,Trypsin/P,fgcz_9940_cnl_sheep_20190805.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p23148/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-25/workunit_260036/1819881.zip,260036,16G,72,Trypsin/P,p3515_db1_9940_wOrthoBlastBovine_20210222.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p23209/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-13/workunit_254405/1752041.zip,254405,4.9G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23209/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-13/workunit_254404/1752038.zip,,6,,,,,,,
/srv/www/htdocs/p23209/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-15/workunit_254442/1752212.zip,254442,5.2G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23225/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-10/workunit_254067/1750760.zip,254067,533M,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23250/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-19/workunit_254520/1753381.zip,254520,349M,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23281/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-24/workunit_254641/1757506.zip,254641,7.2G,16,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23281/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-24/workunit_254642/1757509.zip,254642,7.0G,16,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23284/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-26/workunit_255908/1776678.zip,255908,7.2G,113,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23284/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-04/workunit_255929/1785856.zip,255929,7.3G,113,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23289/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-18/workunit_255813/1771769.zip,255813,727M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23314/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-25/workunit_254694/1759250.zip,254694,2.7G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23359/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-27/workunit_254749/1761199.zip,254749,5.6G,32,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23359/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-10/workunit_255538/1768405.zip,255538,5.3G,30,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23359/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-09/workunit_259314/1808873.zip,259314,2.6G,14,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23359/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-09/workunit_259315/1808881.zip,259315,2.7G,16,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23400/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-27/workunit_254764/1761332.zip,254764,833M,4,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23400/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-30/workunit_254776/1761389.zip,254776,835M,4,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23444/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-02/workunit_254924/1763652.zip,254924,631M,8,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23444/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-02/workunit_254925/1763655.zip,254925,619M,8,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23444/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-02/workunit_254931/1763669.zip,254931,1.3G,16,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23471/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-02/workunit_254922/1763648.zip,254922,1.7G,4,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23542/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-09/workunit_255093/1767632.zip,255093,5.9G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23588/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-14/workunit_255598/1769627.zip,255598,2.0G,24,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23596/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-17/workunit_255783/1771646.zip,255783,1.4G,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23596/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-17/workunit_255784/1771649.zip,255784,1.6G,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23617/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-22/workunit_255862/1774482.zip,255862,13G,28,Trypsin/P,fgcz_246196_Smeg_20201222.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23620/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-09/workunit_259369/1809762.zip,259369,98M,1,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23620/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-09/workunit_259374/1809777.zip,,6,,,,,,,
/srv/www/htdocs/p23620/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-12/workunit_259449/1812057.zip,,6,,,,,,,
/srv/www/htdocs/p23620/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-12/workunit_259453/1812117.zip,,6,,,,,,,
/srv/www/htdocs/p23620/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-15/workunit_259722/1816607.zip,259722,98M,1,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23623/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-16/workunit_255750/1770387.zip,255750,4.7G,12,Trypsin/P,fgcz_4932_yeast_20191217.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23623/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-18/workunit_255821/1771784.zip,255821,3.5G,8,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23670/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-17/workunit_255771/1770474.zip,255771,2.5G,6,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23670/bfabric/Proteomics/MaxQuant/2020/2020-12/2020-12-17/workunit_255782/1771643.zip,255782,921M,2,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23750/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-13/workunit_256089/1789510.zip,256089,2.5G,11,Trypsin/P,p23583_db1_PA_20210112.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23750/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-21/workunit_256216/1792357.zip,256216,1.7G,3,Trypsin/P,p23583_db1_PA_20210112.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23750/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-22/workunit_256457/1793415.zip,256457,997M,3,Trypsin/P,fgcz_4932_yeast_20191217.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23774/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-17/workunit_256136/1791524.zip,256136,5.2G,16,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23774/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-24/workunit_256480/1793587.zip,256480,471M,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23774/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-26/workunit_256554/1795593.zip,256554,978M,,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23774/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-29/workunit_256636/1797201.zip,256636,2.7G,16,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23774/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-23/workunit_261248/1834299.zip,261248,7.6G,,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23813/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-27/workunit_256601/1796310.zip,256601,5.7G,12,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p23813/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-28/workunit_256631/1797153.zip,256631,5.3G,12,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23821/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-19/workunit_259919/1818133.zip,259919,110M,2,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23840/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-01/workunit_256759/1800434.zip,256759,917M,15,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23840/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-01/workunit_256760/1800438.zip,256760,873M,15,Trypsin/P,fgcz_93061_db1_SA_reference_20201127.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23895/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-26/workunit_256552/1795585.zip,256552,246M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p23895/bfabric/Proteomics/MaxQuant/2021/2021-01/2021-01-26/workunit_256559/1795603.zip,256559,246M,4,Trypsin/P,fgcz_3702_ara_uniprot_cnl_20200422.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p23899/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-01/workunit_256753/1800381.zip,256753,1.1G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23939/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-01/workunit_256755/1800394.zip,256755,3.5G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23939/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-02/workunit_256915/1801742.zip,256915,1.7G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23939/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-02/workunit_256916/1801745.zip,256916,1.8G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p23957/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-22/workunit_259942/1819430.zip,259942,915M,2,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p23957/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-22/workunit_261193/1832036.zip,261193,5.3G,18,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p23958/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-01/workunit_256751/1800373.zip,256751,2.7G,8,Trypsin/P,p3646_db1_BacSub168_20200831.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24034/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-08/workunit_259266/1807982.zip,259266,1.9G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p24034/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-08/workunit_259268/1807989.zip,259268,1.8G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p24034/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-08/workunit_259270/1807996.zip,259270,2.0G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24035/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-18/workunit_259865/1816885.zip,259865,31G,63,Trypsin/P,p23583_db1_PA_20210112.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24092/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-19/workunit_259897/1817546.zip,259897,3.9G,10,Trypsin/P,p3562_Anabaena_PCC_7120_20200525.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24169/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-25/workunit_260049/1820238.zip,260049,783M,2,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24169/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-16/workunit_260885/1829102.zip,260885,1.5G,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
